Country,Regiune,Nume Regiune,TIP,Judet,Niv,Nat Level,Nat Lev Name,Sirsup,Cnt Id,Cnt Name,Cnt Abbr,Rang,Siruta,Denloc,Nume Uat,Codp,FS2,FS3,FSJ,FSL,Fictiv,Area Sqm Uat,Perimeter M Uat,Latitude Uat,Longitude Uat,Pop 1Ian2020,Count of siruta_uat_pop.csv
Ro,1,Nord-Est,3,4,2,3Rdorder,Comuna,47,1.47,Bacău,Bc,Iv,25745,Tataraşti,Tătărăşti,0,4,,4,4.52808E+11,,54897058.18,42124.52256,46.22990795,27.19464685,2392,1
Ro,1,Nord-Est,3,4,2,3Rdorder,Comuna,47,1.47,Bacău,Bc,Iv,25825,Tîrgu Trotuş,Târgu Trotuş,0,4,,4,4.5285E+11,,32180149.28,33156.71186,46.27568005,26.68615111,5558,1
Ro,1,Nord-Est,3,4,2,3Rdorder,Comuna,47,1.47,Bacău,Bc,Iv,25861,Traian,Traian,0,4,,4,4.52881E+11,,35945653.5,34998.59785,46.64431602,27.03201929,3121,1
Ro,1,Nord-Est,3,4,2,3Rdorder,Comuna,47,1.47,Bacău,Bc,Iv,25932,Ungureni,Ungureni,0,4,,4,4.52951E+11,,87129240.64,44058.65492,46.54906857,27.09502767,3814,1
Ro,1,Nord-Est,3,4,2,3Rdorder,Comuna,47,1.47,Bacău,Bc,Iv,26029,Urecheşti,Urecheşti,0,4,,4,4.52961E+11,,62055325.08,52452.14542,46.12683745,27.06314509,3607,1
Ro,1,Nord-Est,3,4,2,3Rdorder,Comuna,47,1.47,Bacău,Bc,Iv,26083,Valea Seaca,Valea Seacă,0,4,,4,4.53006E+11,,46903174.51,45471.09236,46.24621969,27.03689348,4352,1
Ro,1,Nord-Est,3,4,2,3Rdorder,Comuna,47,1.47,Bacău,Bc,Iv,26118,Vultureni,Vultureni,0,4,,4,4.53146E+11,,72833841.23,56669.25904,46.41272565,27.23466858,1952,1
Ro,1,Nord-Est,3,4,2,3Rdorder,Comuna,47,1.47,Bacău,Bc,Iv,26289,Zemeş,Zemeş,0,4,,4,4.53172E+11,,107260223.6,63222.6467,46.58214376,26.41011949,4726,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,,39942,Lozna,Lozna,0,7,,7,7.51441E+11,0,25228812.8,22403.83413,47.93517925,26.27756393,2018,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,,39959,Dimacheni,Dimăcheni,0,7,,7,7.50863E+11,0,37846386.97,30932.92357,47.90431242,26.55537207,1353,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,,39967,Cândeşti,Cândeşti,0,7,,7,7.50517E+11,0,34298110.86,34157.76049,47.92423886,26.2081624,2066,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,,39975,Coşula,Coşula,0,7,,7,7.50744E+11,0,48787640.33,45582.53764,47.60191464,26.77866013,3209,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,,39983,Blândeşti,Blândeşti,0,7,,7,7.50278E+11,0,47380650.42,48177.98531,47.70647338,26.90108137,1979,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,,40035,Adăşeni,Adăşeni,0,7,,7,7.50011E+11,0,30116809.12,26352.74531,48.0681349,26.9386446,1390,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,35759,Curteşti,Curteşti,0,7,,7,7.5081E+11,,57941641.71,39842.37133,47.69428841,26.64594265,5819,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,35839,Rachiţi,Răchiţi,0,7,,7,7.52336E+11,,71797871,53159.48324,47.79703054,26.70661012,4947,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,35884,Stauceni,Stăuceni,0,7,,7,7.52652E+11,,43599910.76,36622.29449,47.72906692,26.77855516,3721,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,36131,Albeşti,Albeşti,0,7,,7,7.50026E+11,,96513279.66,58949.64054,47.68944282,27.08795261,6826,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,36202,Avrameni,Avrămeni,0,7,,7,7.501E+11,,79058181.73,57841.60465,48.01818181,26.95490773,3815,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,36300,Baluşeni,Băluşeni,0,7,,7,7.5017E+11,,70615804.41,63418.58126,47.67467554,26.78750736,4894,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,36373,Braeşti,Brăeşti,0,7,,7,7.50365E+11,,52336856.25,50130.86126,47.86046916,26.46418367,2078,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,36426,Broscauţi,Broscăuţi,0,7,,7,7.50391E+11,,39629581.71,32061.90645,47.9549077,26.47565861,3373,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,36499,Calaraşi,Călăraşi,0,7,,7,7.50482E+11,,58840697.13,58554.47699,47.61108944,27.26525518,3411,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,36532,Conceşti,Conceşti,0,7,,7,7.50681E+11,,25420124.8,35414.20336,48.14475515,26.5916242,1895,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,36569,Copalau,Copălău,0,7,,7,7.5069E+11,,52598980.05,63011.69669,47.59738753,26.89856122,4314,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,36649,Cordareni,Cordăreni,0,7,,7,7.50702E+11,,41692555.8,35717.32837,48.00124356,26.59195511,1729,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,36676,Corlateni,Corlăteni,0,7,,7,7.50704E+11,,50724158.12,49529.53028,47.9393674,26.58577937,1983,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,36756,Corni,Corni,0,7,,7,7.50712E+11,,71369562.12,48458.98601,47.64857586,26.58501858,6601,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,36809,Coţuşca,Coţuşca,0,7,,7,7.50752E+11,,124155367.3,67680.69347,48.122403,26.87393885,5151,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,36907,Cristeşti,Cristeşti,0,7,,7,7.50778E+11,,78400899.31,48415.307,47.60608375,26.71282344,4906,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,36952,Cristineşti,Cristineşti,0,7,,7,7.50781E+11,,62190140.56,53513.84827,48.09205476,26.38516922,3813,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,37011,Dersca,Dersca,0,7,,7,7.50853E+11,,38713571.78,32827.83587,47.98081891,26.22571322,3112,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,37057,Dîngeni,Dângeni,0,7,,7,7.50869E+11,,82481148.14,69827.82073,47.8465531,26.92079346,3206,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,37100,Dobârceni,Dobârceni,0,7,,7,7.50875E+11,,60349853.96,48031.49316,47.83647237,27.05950121,2506,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,37173,Draguşeni,Drăguşeni,0,7,,7,7.50944E+11,,57361223.25,37981.05396,48.03284851,26.82550297,4378,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,37217,Durneşti,Durneşti,0,7,,7,7.50971E+11,,75111244.53,51184.91422,47.75829697,27.11012139,3934,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,37324,Frumuşica,Frumuşica,0,7,,7,7.51047E+11,,85385439.55,56220.11118,47.51944022,26.84715617,5836,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,37397,George Enescu,George Enescu,0,7,,7,7.51085E+11,,59868132.45,47568.98588,48.02651963,26.52292869,3115,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,37459,Gorbaneşti,Gorbăneşti,0,7,,7,7.51163E+11,,82287805.36,57319.71696,47.77617568,26.87957133,3417,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,37547,Havîrna,Havârna,0,7,,7,7.5123E+11,,95891818.94,59648.01752,48.05469516,26.65299074,4332,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,37618,Haneşti,Hăneşti,0,7,,7,7.51236E+11,,59955090.88,46291.48148,47.92231868,27.00582946,2062,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,37672,Hilişeu-Horia,Hilişeu-Horia,0,7,,7,7.51252E+11,,58634170.5,58847.85021,48.01211993,26.29545586,3494,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,37734,Hlipiceni,Hlipiceni,0,7,,7,7.51255E+11,,69673907.91,65313.15943,47.58813131,27.1418018,3462,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,37770,Hudeşti,Hudeşti,0,7,,7,7.5128E+11,,103134376.3,66945.39523,48.14425024,26.51719316,6133,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,37823,Ibaneşti,Ibăneşti,0,7,,7,7.51298E+11,,46942815.82,37180.32294,48.05161335,26.3924328,3826,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,37850,Leorda,Leorda,0,7,,7,7.51404E+11,,41802899.13,35552.82212,47.82297291,26.47503492,2623,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,37912,Lunca,Lunca,0,7,,7,7.51452E+11,,74009461.05,54506.39193,47.61682334,27.01454964,4083,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,37958,Manoleasa,Manoleasa,0,7,,7,7.51487E+11,,94274282.42,62640.42121,47.99957123,27.07180933,3326,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,38063,Mihai Eminescu,Mihai Eminescu,0,7,,7,7.51575E+11,,87303113.96,54269.1791,47.77609989,26.56796394,8342,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,38161,Mihaileni,Mihăileni,0,7,,7,7.51586E+11,,29224716.99,31438.90444,47.96060643,26.15101381,2590,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,38241,Mihalaşeni,Mihălăşeni,0,7,,7,7.51589E+11,,63377367.89,46224.75381,47.88734969,27.09293606,2408,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,38321,Mileanca,Mileanca,0,7,,7,7.51595E+11,,59160090.68,47267.44636,48.08732358,26.73435767,2608,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,38376,Mitoc,Mitoc,0,7,,7,7.51611E+11,,45201894.38,41530.8573,48.10062727,26.98762686,1818,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,38456,Nicşeni,Nicşeni,0,7,,7,7.51808E+11,,45516142.02,41174.59592,47.86853401,26.65009727,2642,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,38492,Paltiniş,Păltiniş,0,7,,7,7.52122E+11,,75762529.04,52543.23157,48.22115633,26.68221777,4087,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,38544,Pomîrla,Pomârla,0,7,,7,7.52256E+11,,54711846.26,58794.64515,48.05485773,26.30462865,2662,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,38580,Prajeni,Prăjeni,0,7,,7,7.52276E+11,,35297038.5,39508.2943,47.48648556,27.03008216,3326,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,38633,Radauţi-Prut,Rădăuţi-Prut,0,7,,7,7.52339E+11,,79818169.93,49788.11491,48.20072444,26.82174496,3511,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,38679,Rauşeni,Răuşeni,0,7,,7,7.52352E+11,,51266023.8,46742.42043,47.55465962,27.20957501,2569,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,38731,Ripiceni,Ripiceni,0,7,,7,7.5238E+11,,56247009.8,47490.59446,47.90546731,27.15382779,4764,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,38811,Roma,Roma,0,7,,7,7.52397E+11,,47301823.25,39867.06546,47.84145359,26.58763298,3920,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,38848,Româneşti,Româneşti,0,7,,7,7.524E+11,,39434297.88,44628.49403,47.71489049,27.23658486,1992,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,38893,Santa Mare,Santa Mare,0,7,,7,7.52452E+11,,63704271.13,77016.70376,47.64018061,27.28158875,2691,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,38982,Suharau,Suharău,0,7,,7,7.52688E+11,,108114672.1,63468.84855,48.13120031,26.42350847,4437,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,39051,Suliţa,Suliţa,0,7,,7,7.5269E+11,,64748242.19,55141.35102,47.64856699,26.92734977,2996,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,39122,Şendriceni,Şendriceni,0,7,,7,7.5272E+11,,63270423.98,48318.82266,47.94037933,26.33820679,4125,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,39220,Ştiubieni,Ştiubieni,0,7,,7,7.52774E+11,,48187108.67,42267.46402,47.98741977,26.77121721,2641,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,39266,Todireni,Todireni,0,7,,7,7.52857E+11,,53661380.01,53626.22543,47.62222514,27.10876972,3583,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,39328,Truşeşti,Truşeşti,0,7,,7,7.52892E+11,,100664650.7,71678.00361,47.76153189,26.99258654,5462,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,39391,Tudora,Tudora,0,7,,7,7.52895E+11,,74523300.05,49440.49675,47.50220245,26.64674519,5008,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,39417,Ungureni,Ungureni,0,7,,7,7.52952E+11,,136959182.1,79294.36903,47.89852061,26.76578235,6479,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,39532,Unţeni,Unţeni,0,7,,7,7.52958E+11,,64762182.36,58030.0423,47.80403086,26.78315979,2693,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,39612,Vaculeşti,Văculeşti,0,7,,7,7.53022E+11,,60623354.53,46098.28866,47.89018438,26.41519079,2029,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,39658,Viişoara,Viişoara,0,7,,7,7.5307E+11,,48191124.07,33273.38401,48.16186974,26.74641405,1834,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,39694,Vârfu Câmpului,Vârfu Câmpului,0,7,,7,7.53043E+11,,72134923.26,66203.70202,47.84385869,26.33341582,6010,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,39738,Vladeni,Vlădeni,0,7,,7,7.53115E+11,,61616136.33,36171.14031,47.71277445,26.51568055,4910,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,39792,Vlasineşti,Vlăsineşti,0,7,,7,7.53121E+11,,68202388.88,57455.88381,47.92429027,26.91498621,2949,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,39836,Vorniceni,Vorniceni,0,7,,7,7.53134E+11,,60279252.08,40925.56118,47.97555532,26.67257923,4470,1
Ro,1,Nord-Est,3,7,2,3Rdorder,Comuna,74,1.74,Botoşani,Bt,Iv,39872,Vorona,Vorona,0,7,,7,7.53135E+11,,83049488.72,49117.23373,47.57291152,26.62520558,7736,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,,100273,Balş,Balş,0,24,,24,2.45012E+12,0,31777154.5,41815.34145,47.28228087,26.98375639,3653,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,,100282,Costeşti,Costeşti,0,24,,24,2.45073E+12,0,26365235.68,35732.38219,47.23440475,26.92642111,1803,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,,100308,Draguşeni,Drăguşeni,0,24,,24,2.45092E+12,0,22608757.94,26182.41211,46.89066243,27.48975207,1468,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,,100317,Fântânele,Fântânele,0,24,,24,2.451E+12,0,33325247.73,32620.31123,47.41396538,27.18422607,2077,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,,100326,Harmaneşti,Hărmăneşti,0,24,,24,2.45124E+12,0,27935914.13,37008.86418,47.28059562,26.79896132,2569,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,,100335,Rachiţeni,Răchiteni,0,24,,24,2.45231E+12,0,16562011.86,30372.36031,47.05567973,26.90480072,3296,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,,100344,Roşcani,Roşcani,0,24,,24,2.45241E+12,0,38094080.66,41521.47728,47.4494243,27.4203542,1568,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,,100353,Valea Lupului,Valea Lupului,0,24,,24,2.45299E+12,0,10694608.36,18066.35813,47.19317504,27.49457435,10086,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,,100362,Ciohorani,Ciohorăni,0,24,,24,2.45061E+12,0,16536939.98,20571.93097,47.13732205,26.69544658,1954,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,95088,Bîrnova,Bârnova,0,24,,24,2.45027E+12,,41408236.29,45670.24619,47.0780081,27.62281248,7155,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,95159,Holboca,Holboca,0,24,,24,2.45126E+12,,50284188.85,44306.74766,47.17730393,27.67967195,15584,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,95239,Rediu,Rediu,0,24,,24,2.45237E+12,,45301464.01,41657.46607,47.2381462,27.46701737,7301,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,95293,Tomeşti,Tomeşti,0,24,,24,2.45286E+12,,39467942.77,33359.93017,47.11373534,27.70757311,14282,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,95499,Ion Neculce,Ion Neculce,0,24,,24,2.45133E+12,,72123030.01,73160.35581,47.19558549,27.03454215,5859,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,95612,Alexandru I. Cuza,Alexandru I. Cuza,0,24,,24,2.45004E+12,,49735074.17,63642.0133,47.13875559,26.86338634,2860,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,95667,Andrieşeni,Andrieşeni,0,24,,24,2.45006E+12,,92438837.53,55175.00992,47.51989604,27.30293232,4151,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,95747,Aroneanu,Aroneanu,0,24,,24,2.45009E+12,,39487615.81,34050.9073,47.22811058,27.61232698,4164,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,95792,Balţaţi,Bălţaţi,0,24,,24,2.45017E+12,,46433934.92,53684.87097,47.2376289,27.1330894,5601,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,95872,Belceşti,Belceşti,0,24,,24,2.4502E+12,,103976394.2,63535.14739,47.30457066,27.0955857,11085,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,95943,Bivolari,Bivolari,0,24,,24,2.45026E+12,,74315247,48678.64359,47.53119834,27.40294698,4134,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,96003,Ungheni,Ungheni,0,24,,24,2.45295E+12,,46383865.85,40305.68449,47.20434129,27.74018246,4306,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,96058,Braeşti,Brăeşti,0,24,,24,2.45037E+12,,53827834.51,45964.15741,47.14682637,27.08654371,3191,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,96110,Butea,Butea,0,24,,24,2.45045E+12,,37311422.99,42872.0324,47.08237586,26.95329788,4205,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,96147,Cepleniţa,Cepleniţa,0,24,,24,2.45053E+12,,45495492.33,58126.0024,47.38579403,26.98023611,4228,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,96192,Ciorteşti,Ciorteşti,0,24,,24,2.45061E+12,,67577141.09,56106.41471,46.91215406,27.84981747,3890,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,96254,Ciurea,Ciurea,0,24,,24,2.45063E+12,,47941956.53,58004.88564,47.0527664,27.5770788,16992,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,96334,Coarnele Caprei,Coarnele Caprei,0,24,,24,2.45065E+12,,44509832.1,42740.30484,47.39251937,27.11551615,2850,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,96370,Comarna,Comarna,0,24,,24,2.45068E+12,,47456578.04,42026.93595,47.07267867,27.79219236,5955,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,96423,Costuleni,Costuleni,0,24,,24,2.45074E+12,,70304367.29,46646.4182,47.00635491,27.86978169,6502,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,96478,Cotnari,Cotnari,0,24,,24,2.45075E+12,,103755717.5,80763.89069,47.35014687,26.94607975,7611,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,96593,Cozmeşti,Cozmeşti,0,24,,24,2.45076E+12,,43862681.42,34104.89355,46.87023253,28.01109545,2779,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,96637,Cristeşti,Cristeşti,0,24,,24,2.45078E+12,,54303747.9,40212.87478,47.27876233,26.57457024,3970,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,96664,Cucuteni,Cucuteni,0,24,,24,2.4508E+12,,28554403.4,31212.83109,47.27848317,26.92873337,1323,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,96717,Dagîţa,Dagâţa,0,24,,24,2.45082E+12,,46290482.02,43610.16106,46.9446356,27.18956049,4767,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,96815,Deleni,Deleni,0,24,,24,2.45085E+12,,151744234,85266.4545,47.46761851,26.85901312,10267,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,96888,Dobrovaţ,Dobrovăţ,0,24,,24,2.45089E+12,,93094285.27,72624.47523,46.96952938,27.69838634,2282,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,96904,Dolheşti,Dolheşti,0,24,,24,2.4509E+12,,58010308.94,53972.69484,46.86730691,27.91051229,2719,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,96940,Dumeşti,Dumeşti,0,24,,24,2.45097E+12,,72161368.2,74661.03335,47.17400931,27.33989168,5022,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,97009,Erbiceni,Erbiceni,0,24,,24,2.45097E+12,,81811371.01,62263.45429,47.27187801,27.23675062,5717,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,97063,Focuri,Focuri,0,24,,24,2.45103E+12,,60772436.26,47636.38883,47.34042088,27.19704997,3954,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,97090,Golaieşti,Golăieşti,0,24,,24,2.45116E+12,,54251594.22,45227.10715,47.26294914,27.69268892,3941,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,97189,Gorban,Gorban,0,24,,24,2.45116E+12,,57618450.82,72010.99941,46.90376025,28.07536757,2962,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,97241,Grajduri,Grajduri,0,24,,24,2.45117E+12,,41472321.72,36873.35501,46.97919639,27.55690454,7705,1
Ro,1,Nord-Est,3,22,2,3Rdorder,Comuna,225,1.225,Iaşi,Is,Iv,97321,Gropniţa,Gropniţa,0,24,,24,2.4512E+12,,82116808.56,48435.65029,47.378103,27.27890309,3272,1
